,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
105,14.2,24.56,75458.0,14.0,22.0,cbr,1500.0,-------,35.0,2895.0,9108.0,13662000.0,client-14,switch2,71.509714,71.510074,71.520194,0.00036,1016.4372,1524660.0,1500.0,0.130291,0.036304,71.509714,71.546018,1.0,9.960711,UDP-Flood
106,24.2,2.0,492143.0,24.0,23.0,ack,55.0,-------,3.0,13906.0,16091.0,885005.0,server1,Router,43.378096,43.378096,43.388099,0.0,328.26412,18054.5,55.0,0.00844,0.0,43.378096,43.408106,1.030022,50.048477,Normal
107,24.4,4.0,413129.0,23.0,21.0,ack,55.0,-------,5.0,11915.0,16091.0,885005.0,Router,Switch1,37.327971,37.327971,37.337975,0.0,328.218006,18052.0,55.0,0.00844,0.0,37.317968,37.347978,1.030035,50.055377,Normal
108,15.2,24.57,73987.0,23.0,24.0,cbr,1500.0,-------,36.0,2690.0,8655.0,12982500.0,router,server1,70.115051,70.115411,70.125531,0.00036,962.684973,1444030.0,1500.0,0.123811,0.03096,70.094571,70.125531,1.0,9.99048,UDP-Flood
109,24.12,12.0,477957.0,24.0,23.0,ack,55.0,-------,13.0,13561.0,16103.0,885665.0,server1,Router,42.289584,42.289584,42.299587,0.0,328.491596,18067.0,55.0,0.008446,0.0,42.289584,42.319594,1.030026,50.051067,Normal
110,0.1,24.2,323172.0,0.0,21.0,cbr,1000.0,-------,21.0,677.0,6250.0,6250000.0,clien-0,Switch1,30.416,30.416,30.42608,0.0,124.944425,124944.0,1000.0,0.059605,2.9e-05,30.416,30.446269,25.0,75.02224,Normal
111,5.1,24.25,589741.0,5.0,21.0,cbr,1000.0,-------,26.0,3676.0,6250.0,6250000.0,clien-5,Switch1,54.408,54.408,54.41808,0.0,124.942427,124942.0,1000.0,0.059605,0.0008,54.408,54.43904,25.0,75.02304,Normal
112,9.0,24.9,246837.0,21.0,23.0,tcp,1540.0,-------,10.0,7699.0,16085.0,24770900.0,Switch1,Router,24.465112,24.465112,24.475235,0.0,328.063862,505218.0,1540.0,0.236234,0.0,24.454989,24.485359,1.0,50.030088,Normal
113,2.2,24.44,51105.0,21.0,23.0,cbr,1500.0,-------,23.0,1858.0,8655.0,12982500.0,switch1,router,48.65748,48.65784,48.66796,0.00036,962.684973,1444030.0,1500.0,0.123811,0.0318,48.647,48.6788,1.0,9.99048,UDP-Flood
114,24.4,4.0,534324.0,23.0,21.0,ack,55.0,-------,5.0,14969.0,16091.0,885005.0,Router,Switch1,46.623997,46.623997,46.634,0.0,328.218006,18052.0,55.0,0.00844,0.0,46.613994,46.644003,1.030035,50.055377,Normal
115,14.0,24.14,81282.0,22.0,23.0,tcp,1540.0,-------,15.0,2540.0,16103.0,24798600.0,Switch2,Router,8.87409,8.87409,8.884213,0.0,328.431807,505785.0,1540.0,0.236498,0.0,8.863966,8.894336,1.0,50.029965,Normal
116,2.0,24.2,380113.0,2.0,21.0,tcp,1540.0,-------,3.0,11102.0,16091.0,24780100.0,clien-2,Switch1,34.78421,34.78421,34.794334,0.0,328.26404,505526.0,1540.0,0.236321,0.001722,34.78421,34.816303,1.0,50.018467,Normal
117,24.12,12.0,64379.0,23.0,22.0,ack,55.0,-------,13.0,2003.0,16103.0,885665.0,Router,Switch2,7.282725,7.282725,7.292728,0.0,328.491596,18067.0,55.0,0.008446,0.0,7.272722,7.302731,1.030026,50.051067,Normal
118,24.5,5.0,494972.0,23.0,21.0,ack,55.0,-------,6.0,13974.0,16091.0,885005.0,Router,Switch1,43.604842,43.604842,43.614845,0.0,328.204851,18051.3,55.0,0.00844,0.0,43.594839,43.624848,1.030042,50.057349,Normal
119,7.1,24.27,550947.0,21.0,23.0,cbr,1000.0,-------,28.0,2861.0,6250.0,6250000.0,Switch1,Router,47.89808,47.898603,47.908683,0.000523,124.941627,124942.0,1000.0,0.059605,0.001126,47.888,47.919366,25.0,75.02336,Normal
120,24.12,11.0,10787.0,24.0,23.0,ping,64.0,-------,0.0,-1.0,210.0,13440.0,server1,router,11.061457,11.061457,11.071462,0.0,23.255775,1488.37,64.0,0.000128,0.030015,11.061457,11.091472,0.061457,9.091472,Normal
121,24.13,13.0,139391.0,24.0,23.0,ack,55.0,-------,14.0,4344.0,16103.0,885665.0,server1,Router,14.340171,14.340171,14.350174,0.0,328.460278,18065.3,55.0,0.008446,0.0,14.340171,14.370181,1.030032,50.055747,Normal
122,1.0,24.1,57728.0,1.0,21.0,tcp,1540.0,-------,2.0,1808.0,16091.0,24780100.0,clien-1,Switch1,6.646445,6.646445,6.656568,0.0,328.297855,505578.0,1540.0,0.236321,0.0,6.646445,6.676814,1.0,50.013418,Normal
123,24.7,7.0,102804.0,23.0,21.0,ack,55.0,-------,8.0,3196.0,16090.0,884950.0,Router,Switch1,10.903998,10.903998,10.914002,0.0,328.167767,18049.2,55.0,0.00844,0.0,10.893995,10.924005,1.030051,50.059851,Normal
124,14.0,24.14,247377.0,22.0,23.0,tcp,1540.0,-------,15.0,7719.0,16103.0,24798600.0,Switch2,Router,24.512179,24.512179,24.522302,0.0,328.431807,505785.0,1540.0,0.236498,0.0,24.502056,24.532426,1.0,50.029965,Normal
125,12.1,24.32,289588.0,12.0,22.0,cbr,1000.0,-------,33.0,355.0,6250.0,6250000.0,clien-12,Switch2,27.84,27.840067,27.850147,6.7e-05,124.943426,124943.0,1000.0,0.059605,0.001674,27.84,27.871914,25.0,75.02264,Normal
126,7.0,24.7,440325.0,21.0,23.0,tcp,1540.0,-------,8.0,12610.0,16090.0,24778600.0,Switch1,Router,39.413082,39.413082,39.423205,0.0,328.167486,505378.0,1540.0,0.236307,0.000176,39.402958,39.433504,1.0,50.029842,Normal
127,11.0,24.11,60201.0,22.0,23.0,tcp,1540.0,-------,12.0,1885.0,16103.0,24798600.0,Switch2,Router,6.888352,6.888352,6.898475,0.0,328.522879,505925.0,1540.0,0.236498,0.0,6.878229,6.908598,1.0,50.016373,Normal
128,14.0,24.14,96008.0,14.0,22.0,tcp,1540.0,-------,15.0,3000.0,16103.0,24798600.0,clien-14,Switch2,10.252688,10.252688,10.262811,0.0,328.431807,505785.0,1540.0,0.236498,0.0,10.252688,10.283058,1.0,50.029965,Normal
129,19.1,24.39,620051.0,19.0,22.0,cbr,1000.0,-------,40.0,5181.0,6250.0,6250000.0,clien-19,Switch2,66.448,66.448,66.45808,0.0,124.940628,124941.0,1000.0,0.059605,0.00152,66.448,66.47976,25.0,75.02376,Normal
130,12.0,24.12,211367.0,23.0,24.0,tcp,1540.0,-------,13.0,6594.0,16103.0,24798600.0,Router,server1,21.133552,21.133552,21.143675,0.0,328.491489,505876.0,1540.0,0.236498,0.0,21.113306,21.143675,1.0,50.021057,Normal
131,24.14,14.0,212527.0,23.0,22.0,ack,55.0,-------,15.0,6623.0,16103.0,885665.0,Router,Switch2,21.235659,21.235659,21.245662,0.0,328.432001,18063.8,55.0,0.008446,0.0,21.225655,21.255665,1.030038,50.059974,Normal
132,8.0,24.8,222597.0,8.0,21.0,tcp,1540.0,-------,9.0,6943.0,16088.0,24775500.0,clien-8,Switch1,22.170502,22.170502,22.180626,0.0,328.11323,505294.0,1540.0,0.236278,0.0,22.170502,22.200872,1.0,50.031854,Normal
133,24.5,5.0,327500.0,24.0,23.0,ack,55.0,-------,6.0,9755.0,16091.0,885005.0,server1,Router,30.7465,30.7465,30.756503,0.0,328.204851,18051.3,55.0,0.00844,0.0,30.7465,30.776509,1.030042,50.057349,Normal
134,24.8,8.0,305713.0,24.0,23.0,ack,55.0,-------,9.0,9205.0,16088.0,884840.0,server1,Router,29.07712,29.07712,29.087123,0.0,328.113525,18046.2,55.0,0.008438,0.0,29.07712,29.10713,1.030054,50.061864,Normal
135,24.0,0.0,303161.0,23.0,21.0,ack,55.0,-------,1.0,9149.0,16091.0,885005.0,Router,Switch1,28.890592,28.890592,28.900595,0.0,328.316229,18057.4,55.0,0.00844,0.0,28.880589,28.910598,1.03001,50.040685,Normal
136,15.0,24.15,553160.0,15.0,22.0,tcp,1540.0,-------,16.0,15455.0,16092.0,24781700.0,clien-15,Switch2,48.056701,48.056701,48.066824,0.0,328.205808,505437.0,1540.0,0.236337,0.001353,48.056701,48.088424,1.0,50.030211,Normal
137,8.1,24.28,626155.0,23.0,24.0,cbr,1000.0,-------,29.0,5484.0,6250.0,6250000.0,Router,server1,68.8928,68.89344,68.90352,0.00064,124.941228,124941.0,1000.0,0.059605,0.00128,68.872,68.90352,25.0,75.02352,Normal
138,17.1,24.37,636303.0,22.0,23.0,cbr,1000.0,-------,38.0,5987.0,6250.0,6250000.0,Switch2,Router,72.90608,72.90664,72.91672,0.00056,124.941427,124941.0,1000.0,0.059605,0.0012,72.896,72.92744,25.0,75.02344,Normal
139,13.1,24.33,611665.0,13.0,22.0,cbr,1000.0,-------,34.0,4764.0,6250.0,6250000.0,clien-13,Switch2,63.112,63.112,63.12208,0.0,124.943026,124943.0,1000.0,0.059605,0.00056,63.112,63.1428,25.0,75.0228,Normal
140,0.2,24.42,7815.0,23.0,24.0,cbr,1500.0,-------,21.0,302.0,9108.0,13662000.0,router,server1,8.335726,8.336926,8.347046,0.0012,1016.54917,1524820.0,1500.0,0.130291,0.03276,8.314286,8.347046,1.0,9.959724,UDP-Flood
141,3.0,24.3,379039.0,21.0,23.0,tcp,1540.0,-------,4.0,11068.0,16091.0,24780100.0,Switch1,Router,34.712717,34.712717,34.72284,0.0,328.240918,505490.0,1540.0,0.236321,0.0,34.702594,34.732963,1.0,50.02192,Normal
142,2.1,24.22,640282.0,21.0,23.0,cbr,1000.0,-------,23.0,6185.0,6250.0,6250000.0,Switch1,Router,74.49008,74.49024,74.50032,0.00016,124.943625,124944.0,1000.0,0.059605,0.00032,74.48,74.51056,25.0,75.02256,Normal
143,24.13,13.0,120795.0,24.0,23.0,ack,55.0,-------,14.0,3768.0,16103.0,885665.0,server1,Router,12.590526,12.590526,12.60053,0.0,328.460278,18065.3,55.0,0.008446,0.0,12.590526,12.620536,1.030032,50.055747,Normal
144,10.1,24.3,591842.0,22.0,23.0,cbr,1000.0,-------,31.0,3780.0,6250.0,6250000.0,Switch2,Router,55.25008,55.25008,55.26016,0.0,124.944225,124944.0,1000.0,0.059605,8e-05,55.24,55.27032,25.0,75.02232,Normal
145,12.1,24.32,370919.0,12.0,22.0,cbr,1000.0,-------,33.0,1135.0,6250.0,6250000.0,clien-12,Switch2,34.08,34.08,34.09008,0.0,124.943426,124943.0,1000.0,0.059605,0.000503,34.08,34.110743,25.0,75.02264,Normal
146,24.8,8.0,44523.0,24.0,23.0,ack,55.0,-------,9.0,1380.0,16088.0,884840.0,server1,Router,5.402322,5.402322,5.412325,0.0,328.113525,18046.2,55.0,0.008438,0.0,5.402322,5.432331,1.030054,50.061864,Normal
147,24.1,1.0,51387.0,21.0,1.0,ack,55.0,-------,2.0,1599.0,16091.0,885005.0,Switch1,clien-1,6.066664,6.066664,6.076667,0.0,328.297902,18056.4,55.0,0.00844,0.0,6.046658,6.076667,1.030016,50.043427,Normal
148,8.1,24.28,609910.0,8.0,21.0,cbr,1000.0,-------,29.0,4677.0,6250.0,6250000.0,clien-8,Switch1,62.416,62.416,62.42608,0.0,124.941228,124941.0,1000.0,0.059605,0.00128,62.416,62.44752,25.0,75.02352,Normal
149,24.8,8.0,85709.0,21.0,8.0,ack,55.0,-------,9.0,2667.0,16088.0,884840.0,Switch1,clien-8,9.300765,9.300765,9.310768,0.0,328.113525,18046.2,55.0,0.008438,0.0,9.280758,9.310768,1.030054,50.061864,Normal
150,10.1,24.3,377597.0,22.0,23.0,cbr,1000.0,-------,31.0,1199.0,6250.0,6250000.0,Switch2,Router,34.60208,34.60208,34.61216,0.0,124.944225,124944.0,1000.0,0.059605,7.6e-05,34.592,34.622316,25.0,75.02232,Normal
151,0.0,24.0,336095.0,21.0,23.0,tcp,1540.0,-------,1.0,9989.0,16091.0,24780100.0,Switch1,Router,31.417393,31.417393,31.427516,0.0,328.316229,505606.0,1540.0,0.236321,0.0,31.407269,31.437639,1.0,50.010675,Normal
152,7.0,24.7,100564.0,7.0,21.0,tcp,1540.0,-------,8.0,3138.0,16090.0,24778600.0,clien-7,Switch1,10.682981,10.682981,10.693104,0.0,328.167486,505378.0,1540.0,0.236307,0.0,10.682981,10.71335,1.0,50.029842,Normal
153,9.0,24.9,451465.0,9.0,21.0,tcp,1540.0,-------,10.0,12887.0,16085.0,24770900.0,clien-9,Switch1,40.256797,40.256797,40.26692,0.0,328.063862,505218.0,1540.0,0.236234,0.0016,40.256797,40.288766,1.0,50.030088,Normal
154,10.1,24.3,393665.0,23.0,24.0,cbr,1000.0,-------,31.0,1353.0,6250.0,6250000.0,Router,server1,35.844239,35.844362,35.854442,0.000123,124.944225,124944.0,1000.0,0.059605,0.000202,35.824,35.854442,25.0,75.02232,Normal
155,24.2,2.0,94314.0,23.0,21.0,ack,55.0,-------,3.0,2932.0,16091.0,885005.0,Router,Switch1,10.103546,10.103546,10.113549,0.0,328.26412,18054.5,55.0,0.00844,0.0,10.093542,10.123552,1.030022,50.048477,Normal
156,24.9,9.0,38303.0,21.0,9.0,ack,55.0,-------,10.0,1189.0,16085.0,884675.0,Switch1,clien-9,4.83357,4.83357,4.843573,0.0,328.064183,18043.5,55.0,0.008437,0.0,4.813563,4.843573,1.030058,50.060098,Normal
157,5.0,24.5,375905.0,5.0,21.0,tcp,1540.0,-------,6.0,10988.0,16091.0,24780100.0,clien-5,Switch1,34.462734,34.462734,34.472857,0.0,328.204637,505434.0,1540.0,0.236321,0.0,34.462734,34.493103,1.0,50.027339,Normal
158,4.0,24.4,561644.0,21.0,23.0,tcp,1540.0,-------,5.0,15664.0,16091.0,24780100.0,Switch1,Router,48.718355,48.718355,48.728478,0.0,328.217832,505455.0,1540.0,0.236321,0.000119,48.708232,48.73872,1.0,50.025368,Normal
159,8.0,24.8,95451.0,23.0,24.0,tcp,1540.0,-------,9.0,2980.0,16088.0,24775500.0,Router,server1,10.222904,10.222904,10.233027,0.0,328.11323,505294.0,1540.0,0.236278,0.0,10.202658,10.233027,1.0,50.031854,Normal
160,14.0,24.14,565778.0,23.0,24.0,tcp,1540.0,-------,15.0,15778.0,16103.0,24798600.0,Router,server1,49.045003,49.045885,49.056008,0.000882,328.431807,505785.0,1540.0,0.236498,0.001477,49.024162,49.056008,1.0,50.029965,Normal
161,25.0,20.0,61975.0,21.0,20.0,tcp,576.0,-------,0.0,288905.0,7110.0,4092144.0,switch1,clienthttp,58.990989,58.990989,59.030205,0.0,95.145988,54761.052361,575.547679,0.039026,0.113037,58.917168,59.030205,1.27255,75.999821,Normal
162,24.6,6.0,306086.0,21.0,6.0,ack,55.0,-------,7.0,9212.0,16091.0,885005.0,Switch1,clien-6,29.125453,29.125453,29.135456,0.0,328.19309,18050.6,55.0,0.00844,0.0,29.105446,29.135456,1.030048,50.059112,Normal
163,2.0,24.2,68004.0,23.0,24.0,tcp,1540.0,-------,3.0,2126.0,16091.0,24780100.0,Router,server1,7.634483,7.634483,7.644606,0.0,328.26404,505526.0,1540.0,0.236321,0.0,7.614237,7.644606,1.0,50.018467,Normal
164,24.3,3.0,101428.0,21.0,3.0,ack,55.0,-------,4.0,3154.0,16091.0,885005.0,Switch1,clien-3,10.781293,10.781293,10.791296,0.0,328.241051,18053.3,55.0,0.00844,0.0,10.761286,10.791296,1.030029,50.051929,Normal
165,4.0,24.4,196883.0,21.0,23.0,tcp,1540.0,-------,5.0,6145.0,16091.0,24780100.0,Switch1,Router,19.762227,19.762227,19.77235,0.0,328.217832,505455.0,1540.0,0.236321,0.0,19.752104,19.782473,1.0,50.025368,Normal
166,24.1,1.0,524209.0,23.0,21.0,ack,55.0,-------,2.0,14721.0,16091.0,885005.0,Router,Switch1,45.847602,45.847602,45.857605,0.0,328.297902,18056.4,55.0,0.00844,0.0,45.837598,45.867608,1.030016,50.043427,Normal
167,24.15,15.0,104828.0,24.0,23.0,ack,55.0,-------,16.0,3270.0,16092.0,885060.0,server1,Router,11.085482,11.085482,11.095485,0.0,328.206042,18051.3,55.0,0.008441,0.0,11.085482,11.115491,1.030045,50.060221,Normal
168,24.7,7.0,506977.0,21.0,7.0,ack,55.0,-------,8.0,14271.0,16090.0,884950.0,Switch1,clien-7,44.536766,44.536766,44.54677,0.0,328.167767,18049.2,55.0,0.00844,0.0,44.51676,44.54677,1.030051,50.059851,Normal
169,13.0,24.13,205643.0,13.0,22.0,tcp,1540.0,-------,14.0,6417.0,16103.0,24798600.0,clien-13,Switch2,20.573712,20.573712,20.583835,0.0,328.460131,505828.0,1540.0,0.236498,0.0,20.573712,20.604082,1.0,50.025737,Normal
170,10.0,24.1,340957.0,23.0,24.0,tcp,1540.0,-------,11.0,10120.0,16103.0,24798600.0,Router,server1,31.800511,31.800634,31.810758,0.000123,328.561898,505985.0,1540.0,0.236498,0.000123,31.780265,31.810758,1.0,50.010552,Normal
171,24.5,5.0,198497.0,24.0,23.0,ack,55.0,-------,6.0,6184.0,16091.0,885005.0,server1,Router,19.903848,19.903848,19.913851,0.0,328.204851,18051.3,55.0,0.00844,0.0,19.903848,19.933857,1.030042,50.057349,Normal
172,24.1,1.0,326178.0,23.0,21.0,ack,55.0,-------,2.0,9725.0,16091.0,885005.0,Router,Switch1,30.655607,30.655607,30.66561,0.0,328.297902,18056.4,55.0,0.00844,0.0,30.645604,30.675613,1.030016,50.043427,Normal
173,24.4,4.0,562460.0,23.0,21.0,ack,55.0,-------,5.0,15681.0,16091.0,885005.0,Router,Switch1,48.780272,48.780272,48.790275,0.0,328.218006,18052.0,55.0,0.00844,0.0,48.770269,48.800279,1.030035,50.055377,Normal
174,11.0,24.11,444908.0,23.0,24.0,tcp,1540.0,-------,12.0,12734.0,16103.0,24798600.0,Router,server1,39.773938,39.775538,39.785661,0.0016,328.522879,505925.0,1540.0,0.236498,0.0016,39.753691,39.785661,1.0,50.016373,Normal
175,24.14,14.0,80305.0,24.0,23.0,ack,55.0,-------,15.0,2492.0,16103.0,885665.0,server1,Router,8.77136,8.77136,8.781363,0.0,328.432001,18063.8,55.0,0.008446,0.0,8.77136,8.80137,1.030038,50.059974,Normal
176,11.0,24.11,373990.0,11.0,22.0,tcp,1540.0,-------,12.0,10945.0,16103.0,24798600.0,clien-11,Switch2,34.314254,34.314254,34.324378,0.0,328.522879,505925.0,1540.0,0.236498,0.001557,34.314254,34.346181,1.0,50.016373,Normal
177,26.0,25.1,7414.0,26.0,25.0,tcp,576.0,-------,1.0,374665.0,5628.0,3241120.0,webserverlistin,webcache,7.92232,8.036784,8.076,0.114464,658.090443,378989.000956,575.891969,0.03091,0.15368,7.92232,8.076,1.447776,9.999792,Normal
178,24.5,5.0,578031.0,24.0,23.0,ack,55.0,-------,6.0,16069.0,16091.0,885005.0,server1,Router,49.964906,49.964906,49.974909,0.0,328.204851,18051.3,55.0,0.00844,0.0,49.964906,49.994915,1.030042,50.057349,Normal
179,18.2,24.6,58577.0,18.0,22.0,cbr,1500.0,-------,39.0,2130.0,8655.0,12982500.0,client-18,switch2,55.710571,55.710571,55.720691,0.0,962.684973,1444030.0,1500.0,0.123811,0.0312,55.710571,55.741771,1.0,9.99048,UDP-Flood
180,4.0,24.4,429885.0,21.0,23.0,tcp,1540.0,-------,5.0,12347.0,16091.0,24780100.0,Switch1,Router,38.612214,38.612522,38.622645,0.000308,328.217832,505455.0,1540.0,0.236321,0.001724,38.602091,38.634184,1.0,50.025368,Normal
181,1.2,24.43,43614.0,1.0,21.0,cbr,1500.0,-------,22.0,1672.0,9108.0,13662000.0,client-1,switch1,41.667429,41.667909,41.678029,0.00048,1016.54293,1524810.0,1500.0,0.130291,0.0354,41.667429,41.702829,1.0,9.959779,UDP-Flood
182,0.1,24.2,634775.0,0.0,21.0,cbr,1000.0,-------,21.0,5912.0,6250.0,6250000.0,clien-0,Switch1,72.296,72.296,72.30608,0.0,124.944425,124944.0,1000.0,0.059605,0.0,72.296,72.32624,25.0,75.02224,Normal
183,3.0,24.3,404001.0,21.0,23.0,tcp,1540.0,-------,4.0,11702.0,16091.0,24780100.0,Switch1,Router,36.626672,36.62725,36.637373,0.000578,328.240918,505490.0,1540.0,0.236321,0.001847,36.616549,36.648765,1.0,50.02192,Normal
184,3.0,24.3,70351.0,21.0,23.0,tcp,1540.0,-------,4.0,2193.0,16091.0,24780100.0,Switch1,Router,7.842592,7.842592,7.852715,0.0,328.240918,505490.0,1540.0,0.236321,0.0,7.832469,7.862838,1.0,50.02192,Normal
185,18.2,24.6,61935.0,22.0,23.0,cbr,1192.0,-------,39.0,2254.0,8655.0,10316800.0,switch2,router,58.803433,58.805183,58.815279,0.00175,962.684973,1147520.0,1192.0,0.098389,0.033692,58.792857,58.826549,1.0,9.99048,UDP-Flood
186,24.1,10.0,300855.0,24.0,23.0,ack,55.0,-------,11.0,9091.0,16103.0,885665.0,server1,Router,28.704008,28.704008,28.714011,0.0,328.561918,18070.9,55.0,0.008446,0.0,28.704008,28.734018,1.030013,50.040562,Normal
187,19.1,24.39,614172.0,19.0,22.0,cbr,1000.0,-------,40.0,4888.0,6250.0,6250000.0,clien-19,Switch2,64.104,64.104,64.11408,0.0,124.940628,124941.0,1000.0,0.059605,0.00152,64.104,64.13576,25.0,75.02376,Normal
188,8.0,24.8,130880.0,21.0,23.0,tcp,1540.0,-------,9.0,4085.0,16088.0,24775500.0,Switch1,Router,13.546865,13.546865,13.556988,0.0,328.11323,505294.0,1540.0,0.236278,0.0,13.536742,13.567112,1.0,50.031854,Normal
189,6.0,24.6,69154.0,6.0,21.0,tcp,1540.0,-------,7.0,2159.0,16091.0,24780100.0,clien-6,Switch1,7.721813,7.721813,7.731936,0.0,328.192835,505416.0,1540.0,0.236321,0.0,7.721813,7.752182,1.0,50.029102,Normal
190,11.1,24.31,624688.0,11.0,22.0,cbr,1000.0,-------,32.0,5411.0,6250.0,6250000.0,clien-11,Switch2,68.288,68.288,68.29808,0.0,124.943825,124944.0,1000.0,0.059605,0.00024,68.288,68.31848,25.0,75.02248,Normal
191,8.0,24.8,451095.0,8.0,21.0,tcp,1540.0,-------,9.0,12881.0,16088.0,24775500.0,clien-8,Switch1,40.230056,40.230056,40.240179,0.0,328.11323,505294.0,1540.0,0.236278,0.0,40.230056,40.260426,1.0,50.031854,Normal
192,14.1,24.34,610139.0,23.0,24.0,cbr,1000.0,-------,35.0,4688.0,6250.0,6250000.0,Router,server1,62.52448,62.52488,62.53496,0.0004,124.942626,124943.0,1000.0,0.059605,0.00072,62.504,62.53496,25.0,75.02296,Normal
193,5.0,24.5,419920.0,5.0,21.0,tcp,1540.0,-------,6.0,12095.0,16091.0,24780100.0,clien-5,Switch1,37.83912,37.83912,37.849243,0.0,328.204637,505434.0,1540.0,0.236321,0.0,37.83912,37.86949,1.0,50.027339,Normal
194,14.0,24.14,323341.0,14.0,22.0,tcp,1540.0,-------,15.0,9667.0,16103.0,24798600.0,clien-14,Switch2,30.427693,30.427693,30.437817,0.0,328.431807,505785.0,1540.0,0.236498,0.0,30.427693,30.458063,1.0,50.029965,Normal
195,24.12,12.0,528686.0,24.0,23.0,ack,55.0,-------,13.0,14831.0,16103.0,885665.0,server1,Router,46.181442,46.181442,46.191445,0.0,328.491596,18067.0,55.0,0.008446,0.0,46.181442,46.211451,1.030026,50.051067,Normal
196,15.0,24.15,533668.0,15.0,22.0,tcp,1540.0,-------,16.0,14963.0,16092.0,24781700.0,clien-15,Switch2,46.562995,46.562995,46.573119,0.0,328.205808,505437.0,1540.0,0.236337,0.0,46.562995,46.593365,1.0,50.030211,Normal
197,4.0,24.4,356418.0,4.0,21.0,tcp,1540.0,-------,5.0,10502.0,16091.0,24780100.0,clien-4,Switch1,32.967434,32.967434,32.977557,0.0,328.217832,505455.0,1540.0,0.236321,0.0,32.967434,32.997803,1.0,50.025368,Normal
198,14.0,24.14,207590.0,23.0,24.0,tcp,1540.0,-------,15.0,6473.0,16103.0,24798600.0,Router,server1,20.777314,20.777314,20.787437,0.0,328.431807,505785.0,1540.0,0.236498,0.0,20.757067,20.787437,1.0,50.029965,Normal
199,4.2,24.46,67145.0,4.0,21.0,cbr,1500.0,-------,25.0,2836.0,10050.0,15075000.0,client-4,switch1,63.694,63.69412,63.70424,0.00012,1118.27935,1677420.0,1500.0,0.143766,0.03048,63.694,63.72448,1.0,9.987021,UDP-Flood
200,5.1,24.25,319317.0,23.0,24.0,cbr,1000.0,-------,26.0,640.0,6250.0,6250000.0,Router,server1,30.14056,30.141057,30.151137,0.000497,124.942427,124942.0,1000.0,0.059605,0.000897,30.12,30.151137,25.0,75.02304,Normal
201,5.0,24.5,425125.0,5.0,21.0,tcp,1540.0,-------,6.0,12227.0,16091.0,24780100.0,clien-5,Switch1,38.238603,38.238603,38.248727,0.0,328.204637,505434.0,1540.0,0.236321,0.0,38.238603,38.268973,1.0,50.027339,Normal
202,4.0,24.4,20562.0,21.0,23.0,tcp,1540.0,-------,5.0,643.0,16091.0,24780100.0,Switch1,Router,3.156299,3.156299,3.166422,0.0,328.217832,505455.0,1540.0,0.236321,0.0,3.146176,3.176546,1.0,50.025368,Normal
203,8.2,24.5,49783.0,23.0,24.0,cbr,1500.0,-------,29.0,1905.0,9108.0,13662000.0,router,server1,47.394971,47.397131,47.407251,0.00216,1016.516723,1524780.0,1500.0,0.130291,0.03468,47.372571,47.407251,1.0,9.96001,UDP-Flood
204,24.0,0.0,260549.0,24.0,23.0,ack,55.0,-------,1.0,8080.0,16091.0,885005.0,server1,Router,25.610005,25.610005,25.620008,0.0,328.316229,18057.4,55.0,0.00844,0.0,25.610005,25.640014,1.03001,50.040685,Normal
205,24.6,6.0,132277.0,21.0,6.0,ack,55.0,-------,7.0,4121.0,16091.0,885005.0,Switch1,clien-6,13.689966,13.689966,13.69997,0.0,328.19309,18050.6,55.0,0.00844,0.0,13.66996,13.69997,1.030048,50.059112,Normal
206,4.0,24.4,290536.0,23.0,24.0,tcp,1540.0,-------,5.0,8839.0,16091.0,24780100.0,Router,server1,27.933315,27.934485,27.944608,0.00117,328.217832,505455.0,1540.0,0.236321,0.0016,27.912638,27.944608,1.0,50.025368,Normal
207,12.0,24.12,67272.0,22.0,23.0,tcp,1540.0,-------,13.0,2106.0,16103.0,24798600.0,Switch2,Router,7.555603,7.555603,7.565726,0.0,328.491489,505876.0,1540.0,0.236498,0.0,7.54548,7.57585,1.0,50.021057,Normal
208,24.8,8.0,10041.0,21.0,8.0,ack,55.0,-------,9.0,304.0,16088.0,884840.0,Switch1,clien-8,2.174051,2.174051,2.184054,0.0,328.113525,18046.2,55.0,0.008438,0.0,2.154045,2.184054,1.030054,50.061864,Normal
209,5.1,24.25,557512.0,23.0,24.0,cbr,1000.0,-------,26.0,2924.0,6250.0,6250000.0,Router,server1,48.412654,48.413257,48.423337,0.000603,124.942427,124942.0,1000.0,0.059605,0.001097,48.392,48.423337,25.0,75.02304,Normal
210,10.0,24.11,4312.0,10.0,22.0,ping,65535.0,-------,0.0,-1.0,210.0,13762400.0,client-10,switch2,5.0,5.0,5.015243,0.0,23.20193,1520540.0,65535.2,0.131248,0.050971,5.0,5.050971,0.0,9.050971,Smurf
